contractId,stockSymbol,buyerMemberId,sellerMemberId,contractQuantity,contractRate,contractAmount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,tradeTime,securityName
2026082404011208,AKJCL,71,59,103,346.0,35638.0,2026-08-24,197516256,2788,SHUBHAKAMANA SECURITIES PVT. LTD,Deevyaa Securities & Stock House Pvt. Ltd,2026-08-24T14:59:59.982436,Ankhu Khola Jalvidhyut Company Ltd
2026082404011207,AKJCL,71,48,347,346.0,120062.0,2026-08-24,197516253,2788,SHUBHAKAMANA SECURITIES PVT. LTD,Trishakti Securities Public Limited,2026-08-24T14:59:59.982395,Ankhu Khola Jalvidhyut Company Ltd
2026082404011206,AKJCL,71,78,50,345.9,17295.0,2026-08-24,197516251,2788,SHUBHAKAMANA SECURITIES PVT. LTD,Garima Securities Limited,2026-08-24T14:59:59.982358,Ankhu Khola Jalvidhyut Company Ltd
2026082404011205,BHCL,75,48,10,542.2,5422.0,2026-08-24,197516249,9267,N.I.M.B. Stock Markets Limited,Trishakti Securities Public Limited,2026-08-24T14:59:59.948401,Bikash Hydropower Company Limited
2026082404011204,BUNGAL,74,63,10,572.0,5720.0,2026-08-24,197516247,9296,KALASH STOCK MARKET PVT. LTD.,Himalayan Brokerage Company Limited,2026-08-24T14:59:59.930755,Bungal Hydro Limited
2026082404011203,BUNGAL,74,39,79,572.0,45188.0,2026-08-24,197516245,9296,KALASH STOCK MARKET PVT. LTD.,Sumeru Securities Pvt. Ltd.,2026-08-24T14:59:59.930569,Bungal Hydro Limited
2026082401013682,SNLI,17,58,9,396.0,3564.0,2026-08-24,197516243,9201,ABC Securities Private Limited,Naasa Securities Co. Ltd.,2026-08-24T14:59:59.830111,Sun Nepal Life Insurance Company Limited
2026082403017410,TPKHL,95,13,10,530.0,5300.0,2026-08-24,197516241,9343,Magnet Securities and Investment Company Private Limited,Thrive Brokerage House Pvt. Ltd,2026-08-24T14:59:59.823341,Taksar Pikhuwa Khola Hydropower Limited
2026082401013681,MEPDL,34,58,10,713.9,7139.0,2026-08-24,197516239,9352,Vision Securities Pvt. Ltd,Naasa Securities Co. Ltd.,2026-08-24T14:59:59.82201,Mount Everest Power Development Limited
2026082403017409,MNBBL,8,25,278,358.6,99690.8,2026-08-24,197516237,474,Brilliant Securities Pvt. Ltd.,Sweta Securities Private Limited,2026-08-24T14:59:59.811242,Muktinath Bikas Bank Ltd.
2026082403017408,MNBBL,45,25,101,358.6,36218.6,2026-08-24,197516236,474,Imperial Securities Company Pvt. Ltd.,Sweta Securities Private Limited,2026-08-24T14:59:59.811163,Muktinath Bikas Bank Ltd.
2026082403017407,MNBBL,34,25,40,359.0,14360.0,2026-08-24,197516234,474,Vision Securities Pvt. Ltd,Sweta Securities Private Limited,2026-08-24T14:59:59.811091,Muktinath Bikas Bank Ltd.
2026082403017406,MNBBL,58,25,50,359.0,17950.0,2026-08-24,197516232,474,Naasa Securities Co. Ltd.,Sweta Securities Private Limited,2026-08-24T14:59:59.811022,Muktinath Bikas Bank Ltd.
