contractId,stockSymbol,buyerMemberId,sellerMemberId,contractQuantity,contractRate,contractAmount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,tradeTime,securityName
2026072404011233,AVYAN,11,6,93,1089.0,101277.0,2026-07-24,195309219,8117,Malla & Malla Stock Broking Company Pvt. Limited,Agrawal Securities (PVT) Ltd.,2026-07-24T14:59:59.936716,Aviyan Laghubitta Bittiya Sanstha Limited
2026072405013373,KBSH,17,4,20,1050.0,21000.0,2026-07-24,195309213,9196,ABC Securities Private Limited,Opal Securities Investment (PVT) Ltd.,2026-07-24T14:59:59.932587,Kutheli Bukhari Small Hydropower Limited
2026072404011232,KKHC,74,34,200,282.3,56460.0,2026-07-24,195309205,2751,KALASH STOCK MARKET PVT. LTD.,Vision Securities Pvt. Ltd,2026-07-24T14:59:59.930267,Khanikhola Hydropower Co. Ltd.
2026072401037452,SAIL,32,45,20,1108.0,22160.0,2026-07-24,195309200,9301,Premier Securities Company Ltd.,Imperial Securities Company Pvt. Ltd.,2026-07-24T14:59:59.911408,Shreenagar Agritech Industries Limited
2026072403008100,ALBSL,62,49,175,1087.0,190225.0,2026-07-24,195309192,2807,Capital Max Securities Ltd,Online Securities Pvt. Ltd.,2026-07-24T14:59:59.909412,Asha Laghubitta Bittiya Sanstha Ltd
2026072405013372,HATHY,43,22,97,755.0,73235.0,2026-07-24,195309186,9213,South Asian Bulls Pvt. Ltd.,Siprabi Securities Pvt. Ltd.,2026-07-24T14:59:59.902197,Hathway Investment Nepal Limited
2026072405013371,HATHY,43,68,100,755.0,75500.0,2026-07-24,195309181,9213,South Asian Bulls Pvt. Ltd.,Elite Stock House Limited,2026-07-24T14:59:59.902015,Hathway Investment Nepal Limited
2026072403008099,CORBL,60,21,10,1549.0,15490.0,2026-07-24,195309178,450,Nagarik Stock Dealer ,Midas Stock Broking Company Private Limited,2026-07-24T14:59:59.872003,Corporate Development Bank Limited
2026072405013370,MEHL,65,22,20,315.0,6300.0,2026-07-24,195309171,9203,Sharepro Securities Private Limited,Siprabi Securities Pvt. Ltd.,2026-07-24T14:59:59.85857,Manakamana Engineering Hydropower Limited
2026072404011231,HPPL,18,42,20,380.0,7600.0,2026-07-24,195309165,2767,Sagarmatha Securities Private Limited,Sani Securities Company Ltd.,2026-07-24T14:59:59.836644,Himalayan Power Partner Ltd.
2026072401037451,SBL,49,76,50,410.0,20500.0,2026-07-24,195309159,145,Online Securities Pvt. Ltd.,Machhapuchchhre Securities Limited,2026-07-24T14:59:59.776543,Siddhartha Bank Limited
2026072401037450,SIPD,62,4,490,727.0,356230.0,2026-07-24,195309154,9329,Capital Max Securities Ltd,Opal Securities Investment (PVT) Ltd.,2026-07-24T14:59:59.716219,Shikhar power Development Limited
2026072401037449,KAHL,45,37,10,601.2,6012.0,2026-07-24,195309144,9346,Imperial Securities Company Pvt. Ltd.,Swarna Laxmi Securities Pvt. Ltd.,2026-07-24T14:59:59.678123,Kalanga Hydro Limited
2026072401037448,RSML,77,84,41,3494.0,143254.0,2026-07-24,195309142,9306,Nabil Stock Dealer Ltd.,MILKY WAY SHARE BROKER COMPANY LTD ,2026-07-24T14:59:59.676088,Reliance Spinning Mills Limited
2026072401037447,RSML,77,74,63,3489.0,219807.0,2026-07-24,195309133,9306,Nabil Stock Dealer Ltd.,KALASH STOCK MARKET PVT. LTD.,2026-07-24T14:59:59.676057,Reliance Spinning Mills Limited
2026072401037446,RSML,77,45,100,3485.0,348500.0,2026-07-24,195309126,9306,Nabil Stock Dealer Ltd.,Imperial Securities Company Pvt. Ltd.,2026-07-24T14:59:59.676029,Reliance Spinning Mills Limited
2026072401037445,RSML,77,38,55,3485.0,191675.0,2026-07-24,195309120,9306,Nabil Stock Dealer Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-07-24T14:59:59.675994,Reliance Spinning Mills Limited
