contractId,stockSymbol,buyerMemberId,sellerMemberId,contractQuantity,contractRate,contractAmount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,tradeTime,securityName
2026083105016221,SHIVM,49,64,45,664.0,29880.0,2026-08-31,197973721,2809,Online Securities Pvt. Ltd.,SUN SECURITIES PVT LTD,2026-08-31T14:59:59.994473,SHIVAM CEMENTS LTD
2026083103017220,SOHL,62,38,10,648.0,6480.0,2026-08-31,197973840,9311,Capital Max Securities Ltd,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-08-31T14:59:59.960617,Solu Hydropower Limited
2026083103017219,HLI,14,57,10,287.0,2870.0,2026-08-31,197973838,393,Nepal Stock House (PVT) Ltd.,Aryatara Investment & Securities,2026-08-31T14:59:59.942407,Himalayan Life Insurance Limited
2026083103017218,HLI,6,57,88,287.0,25256.0,2026-08-31,197973836,393,Agrawal Securities (PVT) Ltd.,Aryatara Investment & Securities,2026-08-31T14:59:59.942348,Himalayan Life Insurance Limited
2026083103017217,HLI,21,57,35,288.0,10080.0,2026-08-31,197973834,393,Midas Stock Broking Company Private Limited,Aryatara Investment & Securities,2026-08-31T14:59:59.942247,Himalayan Life Insurance Limited
2026083105016220,HIDCL,26,57,324,236.8,76723.2,2026-08-31,197973832,2742,Asian Securities Private Ltd.,Aryatara Investment & Securities,2026-08-31T14:59:59.931006,Hydorelectricity Investment and Development Company Ltd
2026083105016219,NRN,34,21,10,1339.0,13390.0,2026-08-31,197973830,2898,Vision Securities Pvt. Ltd,Midas Stock Broking Company Private Limited,2026-08-31T14:59:59.897061,NRN Infrastructure and Development Limited
2026083104015268,BHCL,71,48,12,545.0,6540.0,2026-08-31,197973828,9267,SHUBHAKAMANA SECURITIES PVT. LTD,Trishakti Securities Public Limited,2026-08-31T14:59:59.848361,Bikash Hydropower Company Limited
2026083104015267,MEN,1,4,10,614.4,6144.0,2026-08-31,197973826,2913,Kumari Securities Private Limited,Opal Securities Investment (PVT) Ltd.,2026-08-31T14:59:59.826909,Mountain Energy Nepal Limited
2026083104015266,JOSHI,71,58,10,255.0,2550.0,2026-08-31,197973824,2789,SHUBHAKAMANA SECURITIES PVT. LTD,Naasa Securities Co. Ltd.,2026-08-31T14:59:59.788854,Joshi Hydropower Development Company Ltd
