contractId,stockSymbol,buyerMemberId,sellerMemberId,contractQuantity,contractRate,contractAmount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,tradeTime,securityName
2026080304011411,SAGAR,58,6,50,1779.9,88995.0,2026-08-03,195966413,9294,Naasa Securities Co. Ltd.,Agrawal Securities (PVT) Ltd.,2026-08-03T14:59:59.997561,Sagar Distillery Limited
2026080305010489,SGHC,26,50,100,316.9,31690.0,2026-08-03,195966386,8100,Asian Securities Private Ltd.,Cristal Kanchanjanga Securites Pvt. Ltd.,2026-08-03T14:59:59.970585,Swet-Ganga Hydropower & Construction Limited 
2026080303032893,PCIL,35,25,75,650.0,48750.0,2026-08-03,195966412,9330,Kohinoor Investment & Securities Pvt. Ltd.,Sweta Securities Private Limited,2026-08-03T14:59:59.969279,Palpa Cement Industries Limited
2026080303032892,PCIL,16,25,100,650.0,65000.0,2026-08-03,195966410,9330,Primo Securities (PVT) Ltd.,Sweta Securities Private Limited,2026-08-03T14:59:59.969144,Palpa Cement Industries Limited
2026080303032891,PCIL,38,25,200,650.0,130000.0,2026-08-03,195966405,9330,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Sweta Securities Private Limited,2026-08-03T14:59:59.96901,Palpa Cement Industries Limited
2026080303032890,PCIL,46,25,200,650.0,130000.0,2026-08-03,195966402,9330,Kalika Securities Pvt. Ltd.,Sweta Securities Private Limited,2026-08-03T14:59:59.968874,Palpa Cement Industries Limited
2026080303032889,PCIL,84,25,300,650.0,195000.0,2026-08-03,195966398,9330,MILKY WAY SHARE BROKER COMPANY LTD ,Sweta Securities Private Limited,2026-08-03T14:59:59.968741,Palpa Cement Industries Limited
2026080303032888,PCIL,13,25,100,650.0,65000.0,2026-08-03,195966394,9330,Thrive Brokerage House Pvt. Ltd,Sweta Securities Private Limited,2026-08-03T14:59:59.968606,Palpa Cement Industries Limited
2026080303032887,PCIL,38,25,33,650.0,21450.0,2026-08-03,195966390,9330,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Sweta Securities Private Limited,2026-08-03T14:59:59.968445,Palpa Cement Industries Limited
2026080303032886,PCIL,16,25,100,650.2,65020.0,2026-08-03,195966383,9330,Primo Securities (PVT) Ltd.,Sweta Securities Private Limited,2026-08-03T14:59:59.968312,Palpa Cement Industries Limited
2026080303032885,PCIL,68,25,480,650.2,312096.0,2026-08-03,195966378,9330,Elite Stock House Limited,Sweta Securities Private Limited,2026-08-03T14:59:59.968175,Palpa Cement Industries Limited
2026080303032884,PCIL,21,25,150,651.0,97650.0,2026-08-03,195966370,9330,Midas Stock Broking Company Private Limited,Sweta Securities Private Limited,2026-08-03T14:59:59.967891,Palpa Cement Industries Limited
2026080304011410,NHPC,58,58,30,273.2,8196.0,2026-08-03,195966363,152,Naasa Securities Co. Ltd.,Naasa Securities Co. Ltd.,2026-08-03T14:59:59.943174,National Hydro Power Company Limited
2026080303032883,APHL,13,69,30,838.0,25140.0,2026-08-03,195966359,9337,Thrive Brokerage House Pvt. Ltd,INDEX SECURITIES LIMITED,2026-08-03T14:59:59.912722,Appolo Hydropower Limited
2026080304011409,BHCL,36,57,362,497.0,179914.0,2026-08-03,195966350,9267,Secured Securities Ltd.,Aryatara Investment & Securities,2026-08-03T14:59:59.871796,Bikash Hydropower Company Limited
2026080304011408,BHCL,6,57,145,497.1,72079.5,2026-08-03,195966347,9267,Agrawal Securities (PVT) Ltd.,Aryatara Investment & Securities,2026-08-03T14:59:59.871773,Bikash Hydropower Company Limited
2026080304011407,BHCL,29,57,30,497.2,14916.0,2026-08-03,195966341,9267,Trisul Securities & Invt. Ltd.,Aryatara Investment & Securities,2026-08-03T14:59:59.871751,Bikash Hydropower Company Limited
2026080304011406,BHCL,42,57,125,498.0,62250.0,2026-08-03,195966335,9267,Sani Securities Company Ltd.,Aryatara Investment & Securities,2026-08-03T14:59:59.87167,Bikash Hydropower Company Limited
2026080303032882,HFIN,49,35,10,725.0,7250.0,2026-08-03,195966330,9308,Online Securities Pvt. Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,2026-08-03T14:59:59.870734,Hotel Forest Inn Limited
2026080303032881,RSML,66,58,10,2780.0,27800.0,2026-08-03,195966324,9306,Miyo Securities Pvt Ltd,Naasa Securities Co. Ltd.,2026-08-03T14:59:59.830577,Reliance Spinning Mills Limited
2026080303032880,APHL,16,62,10,837.3,8373.0,2026-08-03,195966314,9337,Primo Securities (PVT) Ltd.,Capital Max Securities Ltd,2026-08-03T14:59:59.807054,Appolo Hydropower Limited
2026080304011405,HPPL,32,38,100,377.0,37700.0,2026-08-03,195966304,2767,Premier Securities Company Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-08-03T14:59:59.788503,Himalayan Power Partner Ltd.
2026080303032879,CORBL,43,57,10,1115.0,11150.0,2026-08-03,195966312,450,South Asian Bulls Pvt. Ltd.,Aryatara Investment & Securities,2026-08-03T14:59:59.779529,Corporate Development Bank Limited
2026080304011404,CHCL,4,45,50,497.5,24875.0,2026-08-03,195965953,154,Opal Securities Investment (PVT) Ltd.,Imperial Securities Company Pvt. Ltd.,2026-08-03T14:59:59.737837,Chilime Hydropower Company Limited
2026080303032878,SGHL,74,62,290,529.6,153584.0,2026-08-03,195966301,9345,KALASH STOCK MARKET PVT. LTD.,Capital Max Securities Ltd,2026-08-03T14:59:59.728375,Sanigad Hydro Limited
2026080303032877,SGHL,74,42,120,529.0,63480.0,2026-08-03,195966290,9345,KALASH STOCK MARKET PVT. LTD.,Sani Securities Company Ltd.,2026-08-03T14:59:59.728344,Sanigad Hydro Limited
2026080303032876,SGHL,74,42,10,529.0,5290.0,2026-08-03,195966285,9345,KALASH STOCK MARKET PVT. LTD.,Sani Securities Company Ltd.,2026-08-03T14:59:59.728321,Sanigad Hydro Limited
