contractId,stockSymbol,buyerMemberId,sellerMemberId,contractQuantity,contractRate,contractAmount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,tradeTime,securityName
2026073105008176,NRIC,66,33,50,970.0,48500.0,2026-07-31,195838922,2881,Miyo Securities Pvt Ltd,Dakshinkali Investment & Securities Pvt. Ltd.,2026-07-31T14:59:59.978187,Nepal Reinsurance Company Limited
2026073103021612,SAIL,60,64,70,1099.0,76930.0,2026-07-31,195838916,9301,Nagarik Stock Dealer ,SUN SECURITIES PVT LTD,2026-07-31T14:59:59.969372,Shreenagar Agritech Industries Limited
2026073104010496,RIDI,57,3,50,370.0,18500.0,2026-07-31,195838913,610,Aryatara Investment & Securities,Arun Securities (PVT) Ltd.,2026-07-31T14:59:59.967793,Ridi Power Company Limited
2026073104010495,RIDI,57,47,50,370.0,18500.0,2026-07-31,195838901,610,Aryatara Investment & Securities,Neev Securities Pvt. Ltd.,2026-07-31T14:59:59.967722,Ridi Power Company Limited
2026073103021611,SOHL,83,62,10,583.9,5839.0,2026-07-31,195838895,9311,Sanima Securities Limited,Capital Max Securities Ltd,2026-07-31T14:59:59.965706,Solu Hydropower Limited
2026073104010494,SAGAR,40,47,10,1710.0,17100.0,2026-07-31,195838892,9294,Creative Securities Pvt Ltd,Neev Securities Pvt. Ltd.,2026-07-31T14:59:59.943841,Sagar Distillery Limited
2026073105008175,BHL,62,25,20,212.4,4248.0,2026-07-31,195838883,8055,Capital Max Securities Ltd,Sweta Securities Private Limited,2026-07-31T14:59:59.921617,Balephi Hydropower Limited
2026073103021610,SAPDBL,87,44,100,858.9,85890.0,2026-07-31,195838879,2860,S.P.S.A. Securities Limited,Dynamic Money Managers Securities Pvt. Ltd.,2026-07-31T14:59:59.90649,Saptakoshi Development Bank Ltd
2026073103021609,SKHL,18,74,250,884.0,221000.0,2026-07-31,195838872,9323,Sagarmatha Securities Private Limited,KALASH STOCK MARKET PVT. LTD.,2026-07-31T14:59:59.896944,Super Khudi Hydropower Limited
2026073104010493,HPPL,74,39,60,383.0,22980.0,2026-07-31,195838868,2767,KALASH STOCK MARKET PVT. LTD.,Sumeru Securities Pvt. Ltd.,2026-07-31T14:59:59.887445,Himalayan Power Partner Ltd.
2026073104010492,HPPL,74,39,40,381.0,15240.0,2026-07-31,195838860,2767,KALASH STOCK MARKET PVT. LTD.,Sumeru Securities Pvt. Ltd.,2026-07-31T14:59:59.887371,Himalayan Power Partner Ltd.
2026073105008174,SMJC,45,74,70,444.0,31080.0,2026-07-31,195838853,9159,Imperial Securities Company Pvt. Ltd.,KALASH STOCK MARKET PVT. LTD.,2026-07-31T14:59:59.80656,Sagarmatha Jalabidhyut Company Limited
2026073105008173,MAKAR,21,6,10,440.0,4400.0,2026-07-31,195838852,9166,Midas Stock Broking Company Private Limited,Agrawal Securities (PVT) Ltd.,2026-07-31T14:59:59.732244,Makar Jitumaya Suri Hydropower Limited
2026073105008172,MAKAR,21,38,10,439.0,4390.0,2026-07-31,195838840,9166,Midas Stock Broking Company Private Limited,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-07-31T14:59:59.732145,Makar Jitumaya Suri Hydropower Limited
2026073103021608,CFCL,58,20,10,662.0,6620.0,2026-07-31,195838842,245,Naasa Securities Co. Ltd.,Sipla Securities Private Limited,2026-07-31T14:59:59.730548,Central Finance Co. Ltd.
