contractId,stockSymbol,buyerMemberId,sellerMemberId,contractQuantity,contractRate,contractAmount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,tradeTime,securityName
2026072803006141,NUBL,45,21,23,617.0,14191.0,2026-07-28,195560158,163,Imperial Securities Company Pvt. Ltd.,Midas Stock Broking Company Private Limited,2026-07-28T14:59:59.941747,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited
2026072804009649,AHPC,10,49,10,270.0,2700.0,2026-07-28,195560155,360,Pragyan Securities (PVT) Ltd.,Online Securities Pvt. Ltd.,2026-07-28T14:59:59.927891,Arun Valley Hydropower Development Co. Ltd.
2026072805010226,NRN,60,58,10,1420.0,14200.0,2026-07-28,195560154,2898,Nagarik Stock Dealer ,Naasa Securities Co. Ltd.,2026-07-28T14:59:59.890679,NRN Infrastructure and Development Limited
2026072801029564,BJHL,60,83,10,745.0,7450.0,2026-07-28,195560152,9322,Nagarik Stock Dealer ,Sanima Securities Limited,2026-07-28T14:59:59.858709,Bhujung Hydropower Limited
2026072805010225,SMJC,4,89,618,460.0,284280.0,2026-07-28,195560038,9159,Opal Securities Investment (PVT) Ltd.,Global IME Securities Limited,2026-07-28T14:59:59.735823,Sagarmatha Jalabidhyut Company Limited
2026072805010224,SMJC,4,38,10,460.0,4600.0,2026-07-28,195560020,9159,Opal Securities Investment (PVT) Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-07-28T14:59:59.735776,Sagarmatha Jalabidhyut Company Limited
2026072805010223,SMJC,4,58,500,460.0,230000.0,2026-07-28,195560008,9159,Opal Securities Investment (PVT) Ltd.,Naasa Securities Co. Ltd.,2026-07-28T14:59:59.735726,Sagarmatha Jalabidhyut Company Limited
2026072805010222,SMJC,4,35,10,460.0,4600.0,2026-07-28,195559998,9159,Opal Securities Investment (PVT) Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,2026-07-28T14:59:59.735675,Sagarmatha Jalabidhyut Company Limited
2026072805010221,SMJC,4,14,203,459.9,93359.7,2026-07-28,195559986,9159,Opal Securities Investment (PVT) Ltd.,Nepal Stock House (PVT) Ltd.,2026-07-28T14:59:59.73563,Sagarmatha Jalabidhyut Company Limited
2026072805010220,SMJC,4,41,255,459.8,117249.0,2026-07-28,195559974,9159,Opal Securities Investment (PVT) Ltd.,Linch Stock Market Ltd.,2026-07-28T14:59:59.735578,Sagarmatha Jalabidhyut Company Limited
2026072805010219,SMJC,4,14,250,459.8,114950.0,2026-07-28,195559970,9159,Opal Securities Investment (PVT) Ltd.,Nepal Stock House (PVT) Ltd.,2026-07-28T14:59:59.735506,Sagarmatha Jalabidhyut Company Limited
2026072805010218,SMJC,4,63,154,459.0,70686.0,2026-07-28,195559966,9159,Opal Securities Investment (PVT) Ltd.,Himalayan Brokerage Company Limited,2026-07-28T14:59:59.735369,Sagarmatha Jalabidhyut Company Limited
2026072801029563,SGHL,74,25,90,535.0,48150.0,2026-07-28,195560150,9345,KALASH STOCK MARKET PVT. LTD.,Sweta Securities Private Limited,2026-07-28T14:59:59.728136,Sanigad Hydro Limited
2026072801029562,SGHL,74,38,10,535.0,5350.0,2026-07-28,195560147,9345,KALASH STOCK MARKET PVT. LTD.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-07-28T14:59:59.728112,Sanigad Hydro Limited
2026072801029561,SGHL,74,21,10,535.0,5350.0,2026-07-28,195560145,9345,KALASH STOCK MARKET PVT. LTD.,Midas Stock Broking Company Private Limited,2026-07-28T14:59:59.728086,Sanigad Hydro Limited
2026072801029560,SGHL,74,57,40,535.0,21400.0,2026-07-28,195560143,9345,KALASH STOCK MARKET PVT. LTD.,Aryatara Investment & Securities,2026-07-28T14:59:59.728062,Sanigad Hydro Limited
2026072801029559,SGHL,74,38,10,535.0,5350.0,2026-07-28,195560141,9345,KALASH STOCK MARKET PVT. LTD.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-07-28T14:59:59.728038,Sanigad Hydro Limited
2026072801029558,SGHL,74,42,20,535.0,10700.0,2026-07-28,195560139,9345,KALASH STOCK MARKET PVT. LTD.,Sani Securities Company Ltd.,2026-07-28T14:59:59.728008,Sanigad Hydro Limited
2026072801029557,SGHL,74,58,10,535.0,5350.0,2026-07-28,195560137,9345,KALASH STOCK MARKET PVT. LTD.,Naasa Securities Co. Ltd.,2026-07-28T14:59:59.727985,Sanigad Hydro Limited
2026072801029556,SGHL,74,49,10,535.0,5350.0,2026-07-28,195560135,9345,KALASH STOCK MARKET PVT. LTD.,Online Securities Pvt. Ltd.,2026-07-28T14:59:59.72796,Sanigad Hydro Limited
2026072801029555,SGHL,74,28,10,535.0,5350.0,2026-07-28,195560133,9345,KALASH STOCK MARKET PVT. LTD.,Shree Krishna Securities Ltd.,2026-07-28T14:59:59.727937,Sanigad Hydro Limited
2026072801029554,SGHL,74,26,10,535.0,5350.0,2026-07-28,195560131,9345,KALASH STOCK MARKET PVT. LTD.,Asian Securities Private Ltd.,2026-07-28T14:59:59.727894,Sanigad Hydro Limited
2026072801029553,SGHL,74,34,10,534.5,5345.0,2026-07-28,195560129,9345,KALASH STOCK MARKET PVT. LTD.,Vision Securities Pvt. Ltd,2026-07-28T14:59:59.727869,Sanigad Hydro Limited
2026072801029552,SGHL,74,28,10,533.5,5335.0,2026-07-28,195560127,9345,KALASH STOCK MARKET PVT. LTD.,Shree Krishna Securities Ltd.,2026-07-28T14:59:59.727841,Sanigad Hydro Limited
2026072801029551,SGHL,74,35,10,533.0,5330.0,2026-07-28,195560125,9345,KALASH STOCK MARKET PVT. LTD.,Kohinoor Investment & Securities Pvt. Ltd.,2026-07-28T14:59:59.727803,Sanigad Hydro Limited
2026072801029550,SGHL,74,54,10,532.5,5325.0,2026-07-28,195560123,9345,KALASH STOCK MARKET PVT. LTD.,Sewa Securities Pvt. Ltd.,2026-07-28T14:59:59.727775,Sanigad Hydro Limited
2026072801029549,SGHL,74,49,10,532.0,5320.0,2026-07-28,195560121,9345,KALASH STOCK MARKET PVT. LTD.,Online Securities Pvt. Ltd.,2026-07-28T14:59:59.72775,Sanigad Hydro Limited
2026072801029548,SGHL,74,34,10,532.0,5320.0,2026-07-28,195560119,9345,KALASH STOCK MARKET PVT. LTD.,Vision Securities Pvt. Ltd,2026-07-28T14:59:59.727726,Sanigad Hydro Limited
2026072801029547,SGHL,74,34,10,532.0,5320.0,2026-07-28,195560117,9345,KALASH STOCK MARKET PVT. LTD.,Vision Securities Pvt. Ltd,2026-07-28T14:59:59.727702,Sanigad Hydro Limited
2026072801029546,SGHL,74,57,10,532.0,5320.0,2026-07-28,195560115,9345,KALASH STOCK MARKET PVT. LTD.,Aryatara Investment & Securities,2026-07-28T14:59:59.727679,Sanigad Hydro Limited
2026072801029545,SGHL,74,42,10,532.0,5320.0,2026-07-28,195560113,9345,KALASH STOCK MARKET PVT. LTD.,Sani Securities Company Ltd.,2026-07-28T14:59:59.727658,Sanigad Hydro Limited
2026072801029544,SGHL,74,52,10,532.0,5320.0,2026-07-28,195560111,9345,KALASH STOCK MARKET PVT. LTD.,Sundhara Securities Limited,2026-07-28T14:59:59.727634,Sanigad Hydro Limited
2026072801029543,SGHL,74,58,10,531.0,5310.0,2026-07-28,195560109,9345,KALASH STOCK MARKET PVT. LTD.,Naasa Securities Co. Ltd.,2026-07-28T14:59:59.72761,Sanigad Hydro Limited
2026072801029542,SGHL,74,25,10,531.0,5310.0,2026-07-28,195560107,9345,KALASH STOCK MARKET PVT. LTD.,Sweta Securities Private Limited,2026-07-28T14:59:59.727585,Sanigad Hydro Limited
2026072801029541,SGHL,74,53,10,531.0,5310.0,2026-07-28,195560105,9345,KALASH STOCK MARKET PVT. LTD.,Investment Management Nepal Pvt. Ltd.,2026-07-28T14:59:59.72756,Sanigad Hydro Limited
2026072801029540,SGHL,74,40,10,530.0,5300.0,2026-07-28,195560103,9345,KALASH STOCK MARKET PVT. LTD.,Creative Securities Pvt Ltd,2026-07-28T14:59:59.727533,Sanigad Hydro Limited
2026072801029539,SGHL,74,38,600,530.0,318000.0,2026-07-28,195560101,9345,KALASH STOCK MARKET PVT. LTD.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-07-28T14:59:59.727505,Sanigad Hydro Limited
2026072801029538,SGHL,74,58,10,530.0,5300.0,2026-07-28,195560097,9345,KALASH STOCK MARKET PVT. LTD.,Naasa Securities Co. Ltd.,2026-07-28T14:59:59.727481,Sanigad Hydro Limited
2026072801029537,SGHL,74,19,10,530.0,5300.0,2026-07-28,195560093,9345,KALASH STOCK MARKET PVT. LTD.,Nepal Investment And Securities Trading Private Limited,2026-07-28T14:59:59.727459,Sanigad Hydro Limited
2026072801029536,SGHL,74,58,10,530.0,5300.0,2026-07-28,195560089,9345,KALASH STOCK MARKET PVT. LTD.,Naasa Securities Co. Ltd.,2026-07-28T14:59:59.727423,Sanigad Hydro Limited
2026072801029535,SGHL,74,81,50,530.0,26500.0,2026-07-28,195560085,9345,KALASH STOCK MARKET PVT. LTD.,Aakashbhairab Securities Ltd.,2026-07-28T14:59:59.727399,Sanigad Hydro Limited
2026072801029534,SGHL,74,58,10,530.0,5300.0,2026-07-28,195560081,9345,KALASH STOCK MARKET PVT. LTD.,Naasa Securities Co. Ltd.,2026-07-28T14:59:59.727374,Sanigad Hydro Limited
2026072801029533,SGHL,74,42,60,530.0,31800.0,2026-07-28,195560077,9345,KALASH STOCK MARKET PVT. LTD.,Sani Securities Company Ltd.,2026-07-28T14:59:59.727353,Sanigad Hydro Limited
2026072801029532,SGHL,74,58,10,530.0,5300.0,2026-07-28,195560073,9345,KALASH STOCK MARKET PVT. LTD.,Naasa Securities Co. Ltd.,2026-07-28T14:59:59.727326,Sanigad Hydro Limited
2026072801029531,SGHL,74,33,60,530.0,31800.0,2026-07-28,195560067,9345,KALASH STOCK MARKET PVT. LTD.,Dakshinkali Investment & Securities Pvt. Ltd.,2026-07-28T14:59:59.727283,Sanigad Hydro Limited
2026072801029530,SGHL,74,3,30,529.9,15897.0,2026-07-28,195560060,9345,KALASH STOCK MARKET PVT. LTD.,Arun Securities (PVT) Ltd.,2026-07-28T14:59:59.727259,Sanigad Hydro Limited
2026072801029529,SGHL,74,21,120,528.0,63360.0,2026-07-28,195560053,9345,KALASH STOCK MARKET PVT. LTD.,Midas Stock Broking Company Private Limited,2026-07-28T14:59:59.727235,Sanigad Hydro Limited
2026072801029528,SGHL,74,49,10,528.0,5280.0,2026-07-28,195560048,9345,KALASH STOCK MARKET PVT. LTD.,Online Securities Pvt. Ltd.,2026-07-28T14:59:59.727211,Sanigad Hydro Limited
2026072801029527,SGHL,74,19,50,528.0,26400.0,2026-07-28,195560041,9345,KALASH STOCK MARKET PVT. LTD.,Nepal Investment And Securities Trading Private Limited,2026-07-28T14:59:59.727188,Sanigad Hydro Limited
2026072801029526,SGHL,74,48,10,528.0,5280.0,2026-07-28,195560029,9345,KALASH STOCK MARKET PVT. LTD.,Trishakti Securities Public Limited,2026-07-28T14:59:59.727164,Sanigad Hydro Limited
2026072801029525,SGHL,74,13,10,528.0,5280.0,2026-07-28,195560017,9345,KALASH STOCK MARKET PVT. LTD.,Thrive Brokerage House Pvt. Ltd,2026-07-28T14:59:59.727142,Sanigad Hydro Limited
2026072801029524,SGHL,74,42,10,528.0,5280.0,2026-07-28,195560005,9345,KALASH STOCK MARKET PVT. LTD.,Sani Securities Company Ltd.,2026-07-28T14:59:59.727117,Sanigad Hydro Limited
2026072801029523,SGHL,74,49,10,528.0,5280.0,2026-07-28,195559995,9345,KALASH STOCK MARKET PVT. LTD.,Online Securities Pvt. Ltd.,2026-07-28T14:59:59.727095,Sanigad Hydro Limited
2026072801029522,SGHL,74,49,10,527.0,5270.0,2026-07-28,195559983,9345,KALASH STOCK MARKET PVT. LTD.,Online Securities Pvt. Ltd.,2026-07-28T14:59:59.727069,Sanigad Hydro Limited
2026072801029521,SGHL,74,38,10,527.0,5270.0,2026-07-28,195559973,9345,KALASH STOCK MARKET PVT. LTD.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-07-28T14:59:59.727043,Sanigad Hydro Limited
2026072801029520,SGHL,74,4,10,527.0,5270.0,2026-07-28,195559969,9345,KALASH STOCK MARKET PVT. LTD.,Opal Securities Investment (PVT) Ltd.,2026-07-28T14:59:59.727012,Sanigad Hydro Limited
2026072801029519,SGHL,74,77,10,527.0,5270.0,2026-07-28,195559965,9345,KALASH STOCK MARKET PVT. LTD.,Nabil Stock Dealer Ltd.,2026-07-28T14:59:59.726987,Sanigad Hydro Limited
2026072801029518,SGHL,74,58,10,527.0,5270.0,2026-07-28,195559963,9345,KALASH STOCK MARKET PVT. LTD.,Naasa Securities Co. Ltd.,2026-07-28T14:59:59.726965,Sanigad Hydro Limited
2026072801029517,SGHL,74,25,10,527.0,5270.0,2026-07-28,195559961,9345,KALASH STOCK MARKET PVT. LTD.,Sweta Securities Private Limited,2026-07-28T14:59:59.726929,Sanigad Hydro Limited
2026072801029516,SGHL,74,58,10,526.0,5260.0,2026-07-28,195559959,9345,KALASH STOCK MARKET PVT. LTD.,Naasa Securities Co. Ltd.,2026-07-28T14:59:59.726904,Sanigad Hydro Limited
2026072801029515,SGHL,74,58,10,526.0,5260.0,2026-07-28,195559957,9345,KALASH STOCK MARKET PVT. LTD.,Naasa Securities Co. Ltd.,2026-07-28T14:59:59.726876,Sanigad Hydro Limited
