contractId,stockSymbol,buyerMemberId,sellerMemberId,contractQuantity,contractRate,contractAmount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,tradeTime,securityName
2026082504009969,JOSHI,80,45,10,258.0,2580.0,2026-08-25,197609268,2789,Indira securities pvt. ltd,Imperial Securities Company Pvt. Ltd.,2026-08-25T14:59:59.984093,Joshi Hydropower Development Company Ltd
2026082505011421,HIDCL,44,57,184,247.0,45448.0,2026-08-25,197609270,2742,Dynamic Money Managers Securities Pvt. Ltd.,Aryatara Investment & Securities,2026-08-25T14:59:59.984024,Hydorelectricity Investment and Development Company Ltd
2026082505011420,HIDCL,44,17,316,247.0,78052.0,2026-08-25,197609256,2742,Dynamic Money Managers Securities Pvt. Ltd.,ABC Securities Private Limited,2026-08-25T14:59:59.981095,Hydorelectricity Investment and Development Company Ltd
2026082505011419,RHGCL,17,64,10,251.9,2519.0,2026-08-25,197609254,8108,ABC Securities Private Limited,SUN SECURITIES PVT LTD,2026-08-25T14:59:59.953299,Rapti Hydro And General Construction Limited
2026082505011418,MAKAR,62,47,10,439.0,4390.0,2026-08-25,197609248,9166,Capital Max Securities Ltd,Neev Securities Pvt. Ltd.,2026-08-25T14:59:59.944256,Makar Jitumaya Suri Hydropower Limited
2026082504009968,BUNGAL,42,67,75,564.8,42360.0,2026-08-25,197609242,9296,Sani Securities Company Ltd.,Property Wiard Limited,2026-08-25T14:59:59.930719,Bungal Hydro Limited
2026082503015986,RSML,48,94,10,2727.0,27270.0,2026-08-25,197609236,9306,Trishakti Securities Public Limited,K.B.L. Securities Limited ,2026-08-25T14:59:59.91897,Reliance Spinning Mills Limited
2026082501009213,MEPDL,38,36,10,699.0,6990.0,2026-08-25,197609233,9352,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Secured Securities Ltd.,2026-08-25T14:59:59.884552,Mount Everest Power Development Limited
2026082503015985,ECL,57,51,30,1406.0,42180.0,2026-08-25,197609531,9347,Aryatara Investment & Securities,Oxford Securities Pvt. Ltd.,2026-08-25T14:59:59.823899,Everest Colour Limited
2026082503015984,ECL,14,51,30,1407.0,42210.0,2026-08-25,197609530,9347,Nepal Stock House (PVT) Ltd.,Oxford Securities Pvt. Ltd.,2026-08-25T14:59:59.82383,Everest Colour Limited
2026082503015983,ECL,3,51,70,1408.0,98560.0,2026-08-25,197609528,9347,Arun Securities (PVT) Ltd.,Oxford Securities Pvt. Ltd.,2026-08-25T14:59:59.823724,Everest Colour Limited
2026082503015982,ECL,91,29,10,1410.0,14100.0,2026-08-25,197609526,9347,Citizens Share Broker Limited,Trisul Securities & Invt. Ltd.,2026-08-25T14:59:59.772598,Everest Colour Limited
2026082504009967,KKHC,58,99,87,274.0,23838.0,2026-08-25,197609524,2751,Naasa Securities Co. Ltd.,Prabhu Stock Market Limited,2026-08-25T14:59:59.767939,Khanikhola Hydropower Co. Ltd.
2026082504009966,KKHC,58,22,113,274.0,30962.0,2026-08-25,197609521,2751,Naasa Securities Co. Ltd.,Siprabi Securities Pvt. Ltd.,2026-08-25T14:59:59.767886,Khanikhola Hydropower Co. Ltd.
2026082503015981,SAPDBL,86,25,10,699.0,6990.0,2026-08-25,197609520,2860,Stoxkarts Securities Limited,Sweta Securities Private Limited,2026-08-25T14:59:59.759603,Saptakoshi Development Bank Ltd
2026082503015980,RLFL,62,51,10,431.0,4310.0,2026-08-25,197609517,587,Capital Max Securities Ltd,Oxford Securities Pvt. Ltd.,2026-08-25T14:59:59.743054,Reliance Finance Ltd.
2026082504009965,RIDI,26,62,200,351.9,70380.0,2026-08-25,197609516,610,Asian Securities Private Ltd.,Capital Max Securities Ltd,2026-08-25T14:59:59.664948,Ridi Power Company Limited
2026082503015979,SJLIC,19,17,10,404.0,4040.0,2026-08-25,197609514,403,Nepal Investment And Securities Trading Private Limited,ABC Securities Private Limited,2026-08-25T14:59:59.651262,SuryaJyoti Life Insurance Company Limited
2026082503015978,KAHL,52,57,10,503.0,5030.0,2026-08-25,197609512,9346,Sundhara Securities Limited,Aryatara Investment & Securities,2026-08-25T14:59:59.637352,Kalanga Hydro Limited
2026082504009964,RIDI,60,62,400,351.9,140760.0,2026-08-25,197609510,610,Nagarik Stock Dealer ,Capital Max Securities Ltd,2026-08-25T14:59:59.6147,Ridi Power Company Limited
2026082504009963,RIDI,60,56,600,351.7,211020.0,2026-08-25,197609506,610,Nagarik Stock Dealer ,Sri Hari Securities Pvt. Ltd.,2026-08-25T14:59:59.614396,Ridi Power Company Limited
