contractId,stockSymbol,buyerMemberId,sellerMemberId,contractQuantity,contractRate,contractAmount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,tradeTime,securityName
2026081804014075,SHEL,18,51,37,298.2,11033.4,2026-08-18,197109151,2934,Sagarmatha Securities Private Limited,Oxford Securities Pvt. Ltd.,2026-08-18T14:59:59.990119,Singati Hydro Energy Limited
2026081804014074,SHEL,18,58,60,298.2,17892.0,2026-08-18,197109145,2934,Sagarmatha Securities Private Limited,Naasa Securities Co. Ltd.,2026-08-18T14:59:59.990089,Singati Hydro Energy Limited
2026081804014073,SHEL,18,32,300,298.0,89400.0,2026-08-18,197109142,2934,Sagarmatha Securities Private Limited,Premier Securities Company Ltd.,2026-08-18T14:59:59.990058,Singati Hydro Energy Limited
2026081804014072,SHEL,18,83,103,298.0,30694.0,2026-08-18,197109138,2934,Sagarmatha Securities Private Limited,Sanima Securities Limited,2026-08-18T14:59:59.990014,Singati Hydro Energy Limited
2026081803022979,APHL,64,38,77,750.4,57780.8,2026-08-18,197109134,9337,SUN SECURITIES PVT LTD,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-08-18T14:59:59.956434,Appolo Hydropower Limited
2026081803022978,APHL,98,38,100,750.5,75050.0,2026-08-18,197109132,9337,Trademow Securities Private Limited,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-08-18T14:59:59.956368,Appolo Hydropower Limited
2026081803022977,APHL,53,38,20,750.5,15010.0,2026-08-18,197109128,9337,Investment Management Nepal Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-08-18T14:59:59.9563,Appolo Hydropower Limited
2026081803022976,APHL,26,38,100,750.6,75060.0,2026-08-18,197109124,9337,Asian Securities Private Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-08-18T14:59:59.956155,Appolo Hydropower Limited
2026081803022975,SAPDBL,4,58,300,730.0,219000.0,2026-08-18,197109118,2860,Opal Securities Investment (PVT) Ltd.,Naasa Securities Co. Ltd.,2026-08-18T14:59:59.898009,Saptakoshi Development Bank Ltd
2026081803022974,SAPDBL,58,58,50,730.0,36500.0,2026-08-18,197109115,2860,Naasa Securities Co. Ltd.,Naasa Securities Co. Ltd.,2026-08-18T14:59:59.897989,Saptakoshi Development Bank Ltd
