contractId,stockSymbol,buyerMemberId,sellerMemberId,contractQuantity,contractRate,contractAmount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,tradeTime,securityName
2026091004012905,RIDI,38,57,10,346.8,3468.0,2026-09-10,198522876,610,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Aryatara Investment & Securities,2026-09-10T14:59:59.971751,Ridi Power Company Limited
2026091004012904,RIDI,5,57,23,346.8,7976.4,2026-09-10,198522874,610,Market Securities & Exchange (PVT) Ltd.,Aryatara Investment & Securities,2026-09-10T14:59:59.963297,Ridi Power Company Limited
2026091004012903,RIDI,5,58,977,346.0,338042.0,2026-09-10,198522871,610,Market Securities & Exchange (PVT) Ltd.,Naasa Securities Co. Ltd.,2026-09-10T14:59:59.962995,Ridi Power Company Limited
2026091004012902,RIDI,5,58,1000,346.0,346000.0,2026-09-10,198522869,610,Market Securities & Exchange (PVT) Ltd.,Naasa Securities Co. Ltd.,2026-09-10T14:59:59.962568,Ridi Power Company Limited
2026091004012901,BHCL,56,65,11,523.0,5753.0,2026-09-10,198522868,9267,Sri Hari Securities Pvt. Ltd.,Sharepro Securities Private Limited,2026-09-10T14:59:59.921339,Bikash Hydropower Company Limited
2026091003013668,SOHL,58,48,10,640.0,6400.0,2026-09-10,198522866,9311,Naasa Securities Co. Ltd.,Trishakti Securities Public Limited,2026-09-10T14:59:59.886533,Solu Hydropower Limited
2026091001007851,MBL,14,41,10,249.0,2490.0,2026-09-10,198522864,140,Nepal Stock House (PVT) Ltd.,Linch Stock Market Ltd.,2026-09-10T14:59:59.87596,Machhapuchhre Bank Limited
2026091005009543,RFPL,58,1,10,326.9,3269.0,2026-09-10,198522862,8066,Naasa Securities Co. Ltd.,Kumari Securities Private Limited,2026-09-10T14:59:59.822095,River Falls Power Limited
2026091001007850,MKCL,36,56,10,890.0,8900.0,2026-09-10,198522860,9230,Secured Securities Ltd.,Sri Hari Securities Pvt. Ltd.,2026-09-10T14:59:59.810534,Muktinath Krishi Company Limited
2026091005009542,BGWT,71,38,10,450.9,4509.0,2026-09-10,198522858,9214,SHUBHAKAMANA SECURITIES PVT. LTD,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-09-10T14:59:59.795187,Bhagawati Hydropower Development Company Limited
2026091003013667,SIFC,48,41,10,466.8,4668.0,2026-09-10,198522856,244,Trishakti Securities Public Limited,Linch Stock Market Ltd.,2026-09-10T14:59:59.74556,Shree Investment Finance Co. Ltd.
2026091003013666,GBBL,38,36,60,440.6,26436.0,2026-09-10,198522853,417,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Secured Securities Ltd.,2026-09-10T14:59:59.715285,Garima Bikas Bank Limited
2026091005009541,PPL,38,25,15,304.0,4560.0,2026-09-10,198522851,8122,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Sweta Securities Private Limited,2026-09-10T14:59:59.674961,People's Power Limited
2026091004012900,HPPL,48,41,480,367.0,176160.0,2026-09-10,198522850,2767,Trishakti Securities Public Limited,Linch Stock Market Ltd.,2026-09-10T14:59:59.652236,Himalayan Power Partner Ltd.
2026091004012899,HPPL,48,38,100,367.0,36700.0,2026-09-10,198522847,2767,Trishakti Securities Public Limited,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-09-10T14:59:59.652175,Himalayan Power Partner Ltd.
2026091004012898,HPPL,48,16,75,367.0,27525.0,2026-09-10,198522845,2767,Trishakti Securities Public Limited,Primo Securities (PVT) Ltd.,2026-09-10T14:59:59.652111,Himalayan Power Partner Ltd.
2026091004012897,HPPL,48,38,350,367.0,128450.0,2026-09-10,198522843,2767,Trishakti Securities Public Limited,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-09-10T14:59:59.652046,Himalayan Power Partner Ltd.
2026091004012896,HPPL,48,43,365,366.4,133736.0,2026-09-10,198522841,2767,Trishakti Securities Public Limited,South Asian Bulls Pvt. Ltd.,2026-09-10T14:59:59.651978,Himalayan Power Partner Ltd.
2026091004012895,HPPL,48,62,60,366.3,21978.0,2026-09-10,198522839,2767,Trishakti Securities Public Limited,Capital Max Securities Ltd,2026-09-10T14:59:59.651912,Himalayan Power Partner Ltd.
