contractId,stockSymbol,buyerMemberId,sellerMemberId,contractQuantity,contractRate,contractAmount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,tradeTime,securityName
2026082605015129,UHEWA,48,41,20,667.0,13340.0,2026-08-26,197732391,8099,Trishakti Securities Public Limited,Linch Stock Market Ltd.,2026-08-26T14:59:59.939569,Upper Hewakhola Hydropower Company Limited
2026082605015128,UHEWA,48,41,20,665.0,13300.0,2026-08-26,197732387,8099,Trishakti Securities Public Limited,Linch Stock Market Ltd.,2026-08-26T14:59:59.939538,Upper Hewakhola Hydropower Company Limited
2026082605015127,UHEWA,48,41,150,660.0,99000.0,2026-08-26,197732383,8099,Trishakti Securities Public Limited,Linch Stock Market Ltd.,2026-08-26T14:59:59.939511,Upper Hewakhola Hydropower Company Limited
2026082605015126,UHEWA,48,58,135,660.0,89100.0,2026-08-26,197732380,8099,Trishakti Securities Public Limited,Naasa Securities Co. Ltd.,2026-08-26T14:59:59.939488,Upper Hewakhola Hydropower Company Limited
2026082605015125,UHEWA,48,41,20,660.0,13200.0,2026-08-26,197732376,8099,Trishakti Securities Public Limited,Linch Stock Market Ltd.,2026-08-26T14:59:59.939464,Upper Hewakhola Hydropower Company Limited
2026082605015124,UHEWA,48,6,50,659.2,32960.0,2026-08-26,197732371,8099,Trishakti Securities Public Limited,Agrawal Securities (PVT) Ltd.,2026-08-26T14:59:59.939441,Upper Hewakhola Hydropower Company Limited
2026082605015123,UHEWA,48,81,500,649.0,324500.0,2026-08-26,197732367,8099,Trishakti Securities Public Limited,Aakashbhairab Securities Ltd.,2026-08-26T14:59:59.939414,Upper Hewakhola Hydropower Company Limited
2026082605015122,UHEWA,48,48,1000,648.0,648000.0,2026-08-26,197732363,8099,Trishakti Securities Public Limited,Trishakti Securities Public Limited,2026-08-26T14:59:59.939355,Upper Hewakhola Hydropower Company Limited
2026082605015121,UHEWA,48,57,100,640.0,64000.0,2026-08-26,197732360,8099,Trishakti Securities Public Limited,Aryatara Investment & Securities,2026-08-26T14:59:59.939331,Upper Hewakhola Hydropower Company Limited
2026082605015120,UHEWA,48,51,900,625.0,562500.0,2026-08-26,197732355,8099,Trishakti Securities Public Limited,Oxford Securities Pvt. Ltd.,2026-08-26T14:59:59.939295,Upper Hewakhola Hydropower Company Limited
2026082605015119,UHEWA,48,50,200,624.9,124980.0,2026-08-26,197732349,8099,Trishakti Securities Public Limited,Cristal Kanchanjanga Securites Pvt. Ltd.,2026-08-26T14:59:59.939269,Upper Hewakhola Hydropower Company Limited
2026082605015118,UHEWA,48,32,11,622.9,6851.9,2026-08-26,197732343,8099,Trishakti Securities Public Limited,Premier Securities Company Ltd.,2026-08-26T14:59:59.93924,Upper Hewakhola Hydropower Company Limited
2026082605015117,UHEWA,48,58,3140,622.9,1955906.0,2026-08-26,197732337,8099,Trishakti Securities Public Limited,Naasa Securities Co. Ltd.,2026-08-26T14:59:59.939215,Upper Hewakhola Hydropower Company Limited
2026082605015116,UHEWA,48,38,100,622.9,62290.0,2026-08-26,197732333,8099,Trishakti Securities Public Limited,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-08-26T14:59:59.939174,Upper Hewakhola Hydropower Company Limited
2026082605015115,UHEWA,48,57,30,622.9,18687.0,2026-08-26,197732327,8099,Trishakti Securities Public Limited,Aryatara Investment & Securities,2026-08-26T14:59:59.939131,Upper Hewakhola Hydropower Company Limited
2026082605015114,UHEWA,48,101,500,622.9,311450.0,2026-08-26,197732320,8099,Trishakti Securities Public Limited,APPLE SECURITIES PRIVATE LIMITED,2026-08-26T14:59:59.939104,Upper Hewakhola Hydropower Company Limited
2026082605015113,UHEWA,48,92,100,622.0,62200.0,2026-08-26,197732313,8099,Trishakti Securities Public Limited,Roadshow securities limited,2026-08-26T14:59:59.939075,Upper Hewakhola Hydropower Company Limited
