contractId,stockSymbol,buyerMemberId,sellerMemberId,contractQuantity,contractRate,contractAmount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,tradeTime,securityName
2026081003025954,BFC,35,39,10,494.6,4946.0,2026-08-10,196515164,227,Kohinoor Investment & Securities Pvt. Ltd.,Sumeru Securities Pvt. Ltd.,2026-08-10T14:59:59.993529,Best Finance Company Ltd.
2026081005009420,MHL,42,38,20,468.0,9360.0,2026-08-10,196515162,8102,Sani Securities Company Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2026-08-10T14:59:59.972946,Mandakini Hydropower Limited
2026081005009419,MHL,42,45,10,467.0,4670.0,2026-08-10,196515159,8102,Sani Securities Company Ltd.,Imperial Securities Company Pvt. Ltd.,2026-08-10T14:59:59.97283,Mandakini Hydropower Limited
2026081005009418,MHL,42,32,40,467.0,18680.0,2026-08-10,196515157,8102,Sani Securities Company Ltd.,Premier Securities Company Ltd.,2026-08-10T14:59:59.972612,Mandakini Hydropower Limited
2026081003025953,GBBL,74,43,100,418.6,41860.0,2026-08-10,196515155,417,KALASH STOCK MARKET PVT. LTD.,South Asian Bulls Pvt. Ltd.,2026-08-10T14:59:59.970055,Garima Bikas Bank Limited
2026081001007016,NABIL,43,101,30,549.4,16482.0,2026-08-10,196515154,131,South Asian Bulls Pvt. Ltd.,APPLE SECURITIES PRIVATE LIMITED,2026-08-10T14:59:59.967517,Nabil Bank Limited
2026081004011053,NGPL,44,44,251,408.5,102533.5,2026-08-10,196515143,2743,Dynamic Money Managers Securities Pvt. Ltd.,Dynamic Money Managers Securities Pvt. Ltd.,2026-08-10T14:59:59.945533,Ngadi Group Power Ltd.
2026081004011052,NGPL,44,63,500,408.3,204150.0,2026-08-10,196515137,2743,Dynamic Money Managers Securities Pvt. Ltd.,Himalayan Brokerage Company Limited,2026-08-10T14:59:59.945248,Ngadi Group Power Ltd.
2026081004011051,NGPL,44,45,50,408.0,20400.0,2026-08-10,196515133,2743,Dynamic Money Managers Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,2026-08-10T14:59:59.944973,Ngadi Group Power Ltd.
2026081003025952,CORBL,49,70,13,1155.2,15017.6,2026-08-10,196515151,450,Online Securities Pvt. Ltd.,Infinity Securities Limited,2026-08-10T14:59:59.94494,Corporate Development Bank Limited
2026081003025951,CORBL,74,70,50,1156.0,57800.0,2026-08-10,196515150,450,KALASH STOCK MARKET PVT. LTD.,Infinity Securities Limited,2026-08-10T14:59:59.944914,Corporate Development Bank Limited
2026081003025950,CORBL,42,70,58,1156.0,67048.0,2026-08-10,196515148,450,Sani Securities Company Ltd.,Infinity Securities Limited,2026-08-10T14:59:59.944889,Corporate Development Bank Limited
2026081003025949,CORBL,5,70,100,1156.0,115600.0,2026-08-10,196515146,450,Market Securities & Exchange (PVT) Ltd.,Infinity Securities Limited,2026-08-10T14:59:59.944864,Corporate Development Bank Limited
2026081003025948,CORBL,53,70,90,1156.0,104040.0,2026-08-10,196515144,450,Investment Management Nepal Pvt. Ltd.,Infinity Securities Limited,2026-08-10T14:59:59.944835,Corporate Development Bank Limited
