contractId,stockSymbol,buyerMemberId,sellerMemberId,contractQuantity,contractRate,contractAmount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,tradeTime,securityName
2026061805003063,NTC,,,30,849.0,25470.0,2026-06-18,192192615,307,,,2026-06-18T12:22:00.180446,Nepal Doorsanchar Company Limited
2026061803000973,CFCL,,,100,615.0,61500.0,2026-06-18,192192614,245,,,2026-06-18T12:21:58.304449,Central Finance Co. Ltd.
2026061801004943,RLEL,,,10,893.1,8931.0,2026-06-18,192192611,9324,,,2026-06-18T12:21:58.059111,Ridge Line Energy Limited
2026061805003062,SMJC,,,10,458.0,4580.0,2026-06-18,192192609,9159,,,2026-06-18T12:21:57.538425,Sagarmatha Jalabidhyut Company Limited
2026061801004942,PCBL,,,50,237.0,11850.0,2026-06-18,192192608,357,,,2026-06-18T12:21:57.410371,Prime Commercial Bank Ltd.
2026061805003061,NRN,,,26,1410.0,36660.0,2026-06-18,192192605,2898,,,2026-06-18T12:21:57.067217,NRN Infrastructure and Development Limited
2026061805003060,NRN,,,189,1410.3,266546.7,2026-06-18,192192604,2898,,,2026-06-18T12:21:57.066886,NRN Infrastructure and Development Limited
2026061805003059,NRN,,,85,1411.0,119935.0,2026-06-18,192192602,2898,,,2026-06-18T12:21:57.066376,NRN Infrastructure and Development Limited
2026061804003344,SHEL,,,21,308.0,6468.0,2026-06-18,192192600,2934,,,2026-06-18T12:21:56.454485,Singati Hydro Energy Limited
2026061801004941,SIPD,,,220,712.1,156662.0,2026-06-18,192192597,9329,,,2026-06-18T12:21:55.80996,Shikhar power Development Limited
2026061801004940,SIPD,,,50,712.1,35605.0,2026-06-18,192192596,9329,,,2026-06-18T12:21:55.809939,Shikhar power Development Limited
2026061801004939,SIPD,,,50,715.0,35750.0,2026-06-18,192192594,9329,,,2026-06-18T12:21:55.809917,Shikhar power Development Limited
2026061801004938,SIPD,,,180,715.0,128700.0,2026-06-18,192192592,9329,,,2026-06-18T12:21:55.809897,Shikhar power Development Limited
2026061801004937,SIPD,,,100,715.0,71500.0,2026-06-18,192192590,9329,,,2026-06-18T12:21:55.809878,Shikhar power Development Limited
2026061801004936,SIPD,,,340,715.0,243100.0,2026-06-18,192192588,9329,,,2026-06-18T12:21:55.809857,Shikhar power Development Limited
2026061801004935,SIPD,,,20,715.0,14300.0,2026-06-18,192192586,9329,,,2026-06-18T12:21:55.809828,Shikhar power Development Limited
2026061801004934,SIPD,,,500,715.0,357500.0,2026-06-18,192192584,9329,,,2026-06-18T12:21:55.8098,Shikhar power Development Limited
2026061801004933,SIPD,,,30,715.0,21450.0,2026-06-18,192192582,9329,,,2026-06-18T12:21:55.809764,Shikhar power Development Limited
2026061801004932,SIPD,,,100,715.1,71510.0,2026-06-18,192192580,9329,,,2026-06-18T12:21:55.809739,Shikhar power Development Limited
2026061801004931,SIPD,,,100,715.1,71510.0,2026-06-18,192192578,9329,,,2026-06-18T12:21:55.809714,Shikhar power Development Limited
2026061801004930,SIPD,,,10,716.0,7160.0,2026-06-18,192192576,9329,,,2026-06-18T12:21:55.80965,Shikhar power Development Limited
2026061801004929,SIPD,,,10,716.0,7160.0,2026-06-18,192192573,9329,,,2026-06-18T12:21:54.106519,Shikhar power Development Limited
2026061801004928,SYPNL,,,96,1436.0,137856.0,2026-06-18,192192571,9303,,,2026-06-18T12:21:53.463368,SY Panel Nepal Limited
2026061801004927,SYPNL,,,80,1437.0,114960.0,2026-06-18,192192570,9303,,,2026-06-18T12:21:53.462795,SY Panel Nepal Limited
